# l, t, x, y
1 -0.1582 -0.0178 0.9436
1 -0.1661 -0.0086 0.9436
1 -0.1740 -0.0055 0.9436
1 -0.1820 0.0037 0.9436
1 -0.1901 0.0067 0.9436
1 -0.1980 0.0098 0.9436
1 -0.2060 0.0159 0.9436
1 -0.2140 0.0221 0.9436
1 -0.2221 0.0251 0.9436
1 -0.2300 0.0312 0.9467
1 -0.2380 0.0374 0.9467
1 -0.2461 0.0404 0.9467
1 -0.2540 0.0466 0.9467
1 -0.2705 0.0496 0.9467
1 -0.2781 0.0527 0.9467
1 -0.2941 0.0558 0.9467
1 -0.3022 0.0619 0.9467
1 -0.3181 0.0680 0.9467
1 -0.3342 0.0711 0.9467
1 -0.3421 0.0741 0.9467
1 -0.3581 0.0772 0.9467
1 -0.3661 0.0803 0.9467
1 -0.3742 0.0833 0.9467
1 -0.3821 0.0895 0.9498
1 -0.3901 0.0925 0.9498
1 -0.3981 0.0956 0.9498
1 -0.4061 0.1017 0.9498
1 -0.4141 0.1048 0.9498
1 -0.4221 0.1078 0.9498
1 -0.4301 0.1109 0.9498
1 -0.4381 0.1140 0.9498
1 -0.4461 0.1170 0.9498
1 -0.4543 0.1201 0.9498
1 -0.4701 0.1232 0.9528
1 -0.4781 0.1262 0.9528
1 -0.4942 0.1293 0.9528
1 -0.5101 0.1324 0.9528
1 -0.5181 0.1354 0.9528
1 -0.5261 0.1385 0.9559
1 -0.5341 0.1415 0.9559
1 -0.5421 0.1446 0.9559
1 -0.5581 0.1477 0.9559
1 -0.5822 0.1507 0.9589
1 -0.5981 0.1538 0.9589
1 -0.6061 0.1569 0.9589
1 -0.6141 0.1599 0.9589
1 -0.6221 0.1630 0.9620
1 -0.6301 0.1661 0.9620
1 -0.6383 0.1691 0.9620
1 -0.6461 0.1722 0.9651
1 -0.6621 0.1752 0.9651
1 -0.6701 0.1783 0.9681
1 -0.6781 0.1814 0.9681
1 -0.6861 0.1875 0.9712
1 -0.6941 0.1906 0.9712
1 -0.7021 0.1936 0.9712
1 -0.7101 0.1967 0.9712
1 -0.7261 0.1998 0.9743
1 -0.7341 0.2028 0.9743
1 -0.7501 0.2059 0.9743
1 -0.7581 0.2089 0.9743
1 -0.7660 0.2089 0.9773
1 -0.7741 0.2120 0.9773
1 -0.7901 0.2151 0.9773
1 -0.8062 0.2181 0.9773
1 -0.8141 0.2212 0.9773
1 -0.8302 0.2243 0.9773
1 -0.8380 0.2273 0.9773
1 -0.8461 0.2304 0.9773
1 -0.8543 0.2335 0.9773
1 -0.8621 0.2365 0.9773
1 -0.8701 0.2396 0.9773
1 -0.8781 0.2426 0.9773
1 -0.8860 0.2457 0.9773
1 -0.8942 0.2488 0.9773
1 -0.9021 0.2518 0.9773
1 -0.9101 0.2549 0.9773
1 -0.9261 0.2580 0.9773
1 -0.9341 0.2672 0.9773
1 -0.9421 0.2702 0.9773
1 -0.9501 0.2794 0.9773
1 -0.9581 0.2825 0.9773
1 -0.9661 0.2947 0.9773
1 -0.9740 0.2978 0.9773
1 -0.9821 0.3009 0.9773
1 -0.9901 0.3070 0.9773
1 -0.9981 0.3100 0.9773
1 -1.0141 0.3162 0.9773
1 -1.0302 0.3192 0.9773
1 -1.0382 0.3223 0.9773
1 -1.0461 0.3254 0.9773
1 -1.0541 0.3284 0.9804
1 -1.0622 0.3315 0.9804
1 -1.0704 0.3346 0.9804
1 -1.0781 0.3376 0.9804
1 -1.0861 0.3407 0.9804
1 -1.1021 0.3468 0.9804
1 -1.1181 0.3499 0.9804
1 -1.1261 0.3529 0.9804
1 -1.1421 0.3560 0.9804
1 -1.1501 0.3621 0.9804
1 -1.1662 0.3652 0.9804
1 -1.1742 0.3683 0.9804
1 -1.1821 0.3713 0.9804
1 -1.1981 0.3744 0.9804
1 -1.2141 0.3775 0.9804
1 -1.2221 0.3805 0.9804
1 -1.2301 0.3866 0.9804
1 -1.2382 0.3897 0.9804
1 -1.2461 0.3928 0.9804
1 -1.2541 0.3989 0.9804
1 -1.2621 0.4020 0.9804
1 -1.2701 0.4050 0.9804
1 -1.2781 0.4142 0.9773
1 -1.2864 0.4203 0.9773
1 -1.2941 0.4265 0.9773
1 -1.3021 0.4326 0.9773
1 -1.3101 0.4357 0.9773
1 -1.3181 0.4418 0.9743
1 -1.3342 0.4449 0.9743
1 -1.3822 0.4479 0.9743
1 -1.4222 0.4540 0.9743
1 -1.4301 0.4602 0.9743
1 -1.4381 0.4632 0.9743
1 -1.4462 0.4694 0.9743
1 -1.4540 0.4724 0.9743
1 -1.4621 0.4755 0.9743
1 -1.4703 0.4847 0.9712
1 -1.4781 0.4877 0.9712
1 -1.4860 0.4939 0.9712
1 -1.4941 0.5000 0.9712
1 -1.5021 0.5031 0.9712
1 -1.5101 0.5061 0.9712
1 -1.5181 0.5123 0.9681
1 -1.5261 0.5153 0.9681
1 -1.5341 0.5214 0.9681
1 -1.5422 0.5245 0.9681
1 -1.5501 0.5276 0.9681
1 -1.5580 0.5337 0.9651
1 -1.5661 0.5429 0.9651
1 -1.5741 0.5490 0.9651
1 -1.5820 0.5582 0.9651
