# l, t, x, y
1 -2.6701 0.8554 0.5882
1 -2.6782 0.8554 0.5944
1 -2.6861 0.8523 0.5944
1 -2.6941 0.8523 0.5974
1 -2.7021 0.8523 0.6005
1 -2.7101 0.8493 0.6005
1 -2.7181 0.8493 0.6036
1 -2.7262 0.8462 0.6066
1 -2.7342 0.8462 0.6097
1 -2.7421 0.8431 0.6127
1 -2.7581 0.8401 0.6127
1 -2.7662 0.8401 0.6158
1 -2.7742 0.8401 0.6189
1 -2.7822 0.8339 0.6219
1 -2.7902 0.8339 0.6250
1 -2.8062 0.8309 0.6250
1 -2.8142 0.8278 0.6311
1 -2.8221 0.8248 0.6342
1 -2.8302 0.8186 0.6403
1 -2.8382 0.8186 0.6434
1 -2.8462 0.8125 0.6495
1 -2.8542 0.8094 0.6526
1 -2.8621 0.8094 0.6556
1 -2.8701 0.8033 0.6587
1 -2.8862 0.8002 0.6618
1 -2.8942 0.7941 0.6648
1 -2.9022 0.7880 0.6679
1 -2.9101 0.7819 0.6740
1 -2.9182 0.7757 0.6740
1 -2.9262 0.7727 0.6771
1 -2.9342 0.7665 0.6801
1 -2.9502 0.7604 0.6801
1 -2.9582 0.7574 0.6832
1 -2.9661 0.7543 0.6832
1 -2.9742 0.7512 0.6863
1 -2.9822 0.7482 0.6863
1 -2.9902 0.7451 0.6863
1 -2.9982 0.7390 0.6893
1 -3.0062 0.7359 0.6893
1 -3.0141 0.7328 0.6893
1 -3.0221 0.7298 0.6893
1 -3.0302 0.7267 0.6893
1 -3.0462 0.7237 0.6893
1 -3.0541 0.7206 0.6893
1 -3.0704 0.7175 0.6893
1 -3.1102 0.7145 0.6893
1 -3.1182 0.7114 0.6863
1 -3.1262 0.7114 0.6832
1 -3.1342 0.7083 0.6801
1 -3.1421 0.7083 0.6771
1 -3.1502 0.7053 0.6740
1 -3.1581 0.7053 0.6710
1 -3.1662 0.7022 0.6679
1 -3.1741 0.7022 0.6618
1 -3.1822 0.6991 0.6587
1 -3.1901 0.6991 0.6526
1 -3.1981 0.6961 0.6434
1 -3.2062 0.6961 0.6373
1 -3.2141 0.6930 0.6342
1 -3.2222 0.6900 0.6250
1 -3.2301 0.6900 0.6219
1 -3.2381 0.6900 0.6158
1 -3.2462 0.6869 0.6097
1 -3.2542 0.6869 0.6066
1 -3.2625 0.6838 0.6005
1 -3.2701 0.6838 0.5974
1 -3.2782 0.6838 0.5944
1 -3.2862 0.6808 0.5882
1 -3.2941 0.6808 0.5852
1 -3.3022 0.6808 0.5790
1 -3.3102 0.6808 0.5729
1 -3.3182 0.6808 0.5699
1 -3.3262 0.6777 0.5699
1 -3.3341 0.6777 0.5637
1 -3.3421 0.6777 0.5607
1 -3.3501 0.6777 0.5545
1 -3.3581 0.6777 0.5515
1 -3.3662 0.6777 0.5484
1 -3.3742 0.6777 0.5423
1 -3.3822 0.6746 0.5423
1 -3.3901 0.6746 0.5362
1 -3.3981 0.6746 0.5300
1 -3.4062 0.6746 0.5270
1 -3.4141 0.6746 0.5208
1 -3.4222 0.6716 0.5147
1 -3.4301 0.6716 0.5116
1 -3.4381 0.6716 0.5055
1 -3.4461 0.6716 0.5025
1 -3.4541 0.6716 0.4994
1 -3.4621 0.6685 0.4933
1 -3.4702 0.6685 0.4871
1 -3.4783 0.6685 0.4841
1 -3.4862 0.6654 0.4779
1 -3.4941 0.6654 0.4749
1 -3.5021 0.6624 0.4687
1 -3.5101 0.6624 0.4657
1 -3.5181 0.6624 0.4626
1 -3.5261 0.6593 0.4596
1 -3.5341 0.6593 0.4565
1 -3.5503 0.6562 0.4504
1 -3.5582 0.6562 0.4473
1 -3.5662 0.6532 0.4412
1 -3.5741 0.6501 0.4350
1 -3.5821 0.6501 0.4320
1 -3.5901 0.6471 0.4259
1 -3.5982 0.6440 0.4228
1 -3.6061 0.6409 0.4197
1 -3.6141 0.6409 0.4136
1 -3.6222 0.6379 0.4105
1 -3.6301 0.6348 0.4044
1 -3.6382 0.6317 0.4013
1 -3.6461 0.6287 0.3983
1 -3.6541 0.6256 0.3952
1 -3.6702 0.6225 0.3922
1 -3.6782 0.6195 0.3860
1 -3.6942 0.6164 0.3830
1 -3.7021 0.6134 0.3799
1 -3.7101 0.6103 0.3799
1 -3.7182 0.6072 0.3738
1 -3.7262 0.6042 0.3738
1 -3.7342 0.6011 0.3707
1 -3.7421 0.5980 0.3676
1 -3.7502 0.5950 0.3676
1 -3.7581 0.5950 0.3646
1 -3.7662 0.5919 0.3646
1 -3.7903 0.5888 0.3646
1 -3.7982 0.5858 0.3615
1 -3.8062 0.5827 0.3615
1 -3.8142 0.5797 0.3615
1 -3.8302 0.5766 0.3585
1 -3.8382 0.5735 0.3585
1 -3.8622 0.5705 0.3585
1 -3.8702 0.5674 0.3554
1 -3.8781 0.5613 0.3554
1 -3.8862 0.5582 0.3554
1 -3.8942 0.5551 0.3554
1 -3.9022 0.5521 0.3554
1 -3.9102 0.5490 0.3554
1 -3.9181 0.5460 0.3554
1 -3.9423 0.5429 0.3554
1 -3.9502 0.5368 0.3554
1 -3.9662 0.5306 0.3554
1 -3.9742 0.5276 0.3554
1 -3.9822 0.5245 0.3554
1 -3.9902 0.5214 0.3554
1 -4.0062 0.5153 0.3554
1 -4.0222 0.5123 0.3554
1 -4.0303 0.5092 0.3554
1 -4.0542 0.5061 0.3554
1 -4.0703 0.5031 0.3585
1 -4.0782 0.5000 0.3585
1 -4.0941 0.4969 0.3585
1 -4.1182 0.4939 0.3585
1 -4.1342 0.4908 0.3585
1 -4.1422 0.4877 0.3585
1 -4.1502 0.4877 0.3615
1 -4.1742 0.4847 0.3615
1 -4.1982 0.4816 0.3615
1 -4.2142 0.4786 0.3646
1 -4.2221 0.4755 0.3646
1 -4.2383 0.4724 0.3646
1 -4.2461 0.4724 0.3676
1 -4.2622 0.4694 0.3676
1 -4.2702 0.4663 0.3707
1 -4.2862 0.4632 0.3707
1 -4.2942 0.4632 0.3738
1 -4.3423 0.4602 0.3738
1 -4.3503 0.4571 0.3768
1 -4.3581 0.4540 0.3768
1 -4.4143 0.4510 0.3768
1 -4.4222 0.4479 0.3799
1 -4.4302 0.4449 0.3799
1 -4.4462 0.4418 0.3830
1 -4.4702 0.4387 0.3830
1 -4.4942 0.4357 0.3830
